# ******  stream =   1    start =       0.300    end =     100.000 npt=  1995
# ****** L1 = 11.02      L2 =  4.284
#****** 2th=  0.21   EFIXED=  0.000      EMODE= 0
# Bin no.        x             y             e
    267  13.60003    -0.5615721E-01 0.2433930E-02
    268  13.65003    -0.6123095E-01 0.2438799E-02
    269  13.70003    -0.6582426E-01 0.2444927E-02
    270  13.75003    -0.7223076E-01 0.2451346E-02
    271  13.80003    -0.7393680E-01 0.2462179E-02
    272  13.85003    -0.7825226E-01 0.2468355E-02
    273  13.90003    -0.7869577E-01 0.2476502E-02
    274  13.95004    -0.7986176E-01 0.2479321E-02
    275  14.00004    -0.7716024E-01 0.2488064E-02
    276  14.05004    -0.7821012E-01 0.2492937E-02
    277  14.10004    -0.7425006E-01 0.2500590E-02
    278  14.15004    -0.7398965E-01 0.2506013E-02
    279  14.20004    -0.6891302E-01 0.2513340E-02
    280  14.25004    -0.6923214E-01 0.2518052E-02
    281  14.30004    -0.6420788E-01 0.2525704E-02
    282  14.35004    -0.6436380E-01 0.2533886E-02
    283  14.40004    -0.5840164E-01 0.2534899E-02
    284  14.45004    -0.5728865E-01 0.2540851E-02
    285  14.50004    -0.4745567E-01 0.2553358E-02
    286  14.55004    -0.4489318E-01 0.2558980E-02
    287  14.60004    -0.3616580E-01 0.2570733E-02
    288  14.65004    -0.3497731E-01 0.2568905E-02
    289  14.70004    -0.2776463E-01 0.2584232E-02
    290  14.75004    -0.2605620E-01 0.2591324E-02
    291  14.80004    -0.1966025E-01 0.2604589E-02
    292  14.85004    -0.1700908E-01 0.2608907E-02
    293  14.90004    -0.1085604E-01 0.2620571E-02
    294  14.95004    -0.9595747E-02 0.2628899E-02
    295  15.00004    -0.3741722E-02 0.2640583E-02
    296  15.05004    -0.2742181E-02 0.2646717E-02
    297  15.10004    -0.1242804E-02 0.2658469E-02
    298  15.15004    -0.8284964E-03 0.2660407E-02
    299  15.20004     0.1327957E-02 0.2670571E-02
    300  15.25004     0.2810542E-02 0.2678522E-02
    301  15.30004     0.8971639E-03 0.2682374E-02
    302  15.35004     0.2030432E-02 0.2693316E-02
    303  15.40004     0.1679420E-02 0.2698654E-02
    304  15.45004     0.3450466E-02 0.2710013E-02
    305  15.50004    -0.4765771E-03 0.2712951E-02
    306  15.55004    -0.7740084E-04 0.2720487E-02
    307  15.60004    -0.6046222E-03 0.2721759E-02
    308  15.65004     0.1422614E-02 0.2737702E-02
    309  15.70004    -0.2415697E-02 0.2735388E-02
    310  15.75004    -0.1184081E-02 0.2741258E-02
    311  15.80004    -0.4395797E-02 0.2743263E-02
    312  15.85004    -0.4146719E-02 0.2751598E-02
    313  15.90004    -0.1191749E-02 0.2760577E-02
    314  15.95004    -0.1725568E-02 0.2770182E-02
    315  16.00004     0.3439694E-02 0.2779989E-02
    316  16.05004     0.3714837E-02 0.2783240E-02
    317  16.10004     0.7268674E-02 0.2799470E-02
    318  16.15004     0.6788813E-02 0.2801831E-02
    319  16.20004     0.1286501E-01 0.2819010E-02
    320  16.25004     0.1678204E-01 0.2828485E-02
    321  16.30004     0.2038000E-01 0.2836650E-02
    322  16.35004     0.2684961E-01 0.2855633E-02
    323  16.40004     0.2787577E-01 0.2866614E-02
    324  16.45004     0.3280729E-01 0.2881636E-02
    325  16.50003     0.3403722E-01 0.2890097E-02
    326  16.55003     0.4117117E-01 0.2911640E-02
    327  16.60003     0.4282517E-01 0.2914092E-02
